,type,season,section,raw
430,T,2020,18.1 Conditions applicable to all static load tests,"
18.1.1 The tests described in Articles 18.2, 18.3, 18.4 and 18.5 must be carried out on every survival cell intended for use. During these tests (on deflections greater than 3.0mm), the deflection across the inner surfaces must not exceed 120% of the deflection obtained on the survival cell used for the tests described in Articles 17.2 and 17.3.
"
431,T,2020,18.1 Conditions applicable to all static load tests,"18.1.2 Deflections and deformations will be measured at the centre of area of circular load pads and at the top of rectangular pads.
"
432,T,2020,18.1 Conditions applicable to all static load tests,"18.1.3 All peak loads must be applied in less than three minutes, through a ball jointed junction at the centre of area of the pad, and maintained for 30 seconds.
"
433,T,2020,18.1 Conditions applicable to all static load tests,"18.1.4 Following the tests described in 18.2, 18.3, 18.4 and 18.5, permanent deformation must be less than 1.0mm (0.5mm in 18.3 and 18.4) after the load has been released for 1 minute.
"
434,T,2020,18.1 Conditions applicable to all static load tests,"18.1.5 All tests must be carried out by using measuring equipment which has been calibrated to the satisfaction of the FIA technical delegate.
"
435,T,2020,18.1 Conditions applicable to all static load tests,"18.1.6 A radius of 3mm is permissible on the edges of all load pads and rubber 3mm thick may be placed between them and the test structure.
"
436,T,2020,18.1 Conditions applicable to all static load tests,"18.1.7 For the tests described in 18.2, 18.3, 18.4 and 18.5, the survival cells must always be produced in an identical condition in order that their weights may be compared. If the weight differs by more than 5% from the one subjected to the impact tests described in Articles 16.2 and 16.3 further frontal and side impact tests and roll structure tests must be carried out.
"
437,T,2020,18.1 Conditions applicable to all static load tests,"18.1.8 Any significant modification introduced into any of the structures tested shall require that part to pass a further test.
"
438,T,2020,18.1 Conditions applicable to all static load tests,"18.1.9 All static and dynamic load tests must be performed with the secondary roll structure (whether dummy or otherwise) removed.
"
439,T,2020,18.2 Survival cell side tests,"

18.2.1 For test 1), referred to in Article 15.5.4, pads 100mm long and 300mm high, which conform to the shape of the survival cell, must be placed against the outermost sides of the survival cell with the lower edge of the pad at the lowest part of the survival cell at that section.
A constant transverse horizontal load of 25.0kN will be applied and, under the load, there must be no structural failure of the inner or outer surfaces of the survival cell.
"
440,T,2020,18.2 Survival cell side tests,"18.2.2 For test 2), referred to in Article 15.5.4, pads 200mm in diameter which conform to the shape of the survival cell, must be placed against the outermost sides of the survival cell.
The centre of the pads must pass through the plane mentioned above and the mid-point of the height of the structure at that section.
A constant transverse horizontal load of 30.0kN will be applied to the pads and, under the load, there must be no structural failure of the inner or outer surfaces of the survival cell and the total deflection must not exceed 15mm.
"
441,T,2020,18.3 Survival cell floor test,"A pad of 200mm diameter must be placed on the survival cell floor, in a position determined by the FIA technical delegate, and a vertical upwards load of 12.5kN applied.
Under the load, there must be no structural failure of the inner or outer surfaces of the survival cell.
"
442,T,2020,18.4 Cockpit floor test,"
A pad of 200mm diameter must be placed beneath the survival cell, on the car centre plane and with its centre 600mm forward of the plane C-C, and a vertical upwards load of 15kN applied.
Under the load, there must be no structural failure of the inner or outer surfaces of the survival cell.
"
443,T,2020,18.5 Cockpit rim tests,"
Two pads, each of which is 50mm in diameter, must be placed on both sides of the cockpit rim with their upper edges at the same height as the top of the cockpit side with their centres at a point 250mm forward of the plane C-C.
A constant transverse horizontal load of 50kN will then be applied at 90° to the car centre plane and, under the load, deformation must be less than 10mm when measured along the loading axis and there must be no structural failure of the inner or outer surfaces of the survival cell.
"
444,T,2020,18.6 Nose push off tests,"
Noses of identical design must be subjected to two separate tests. Test 1:
During the first test the nose must be mounted to the same fixture that is used for the frontal impact test 1.
A constant transversal horizontal load must then be applied to one side of the impact absorbing structure, using a pad 200mm long and 300mm high, at a point between 550mm and 750mm from the front wheel axis.
The constant transversal horizontal load shall be applied such that the reaction moment around a vertical axis, when calculated from a point on the front wheel axis, exceeds 35kNm.
All loads must be applied through a ball jointed junction at the centre of area of the pad. The stiffness of the pad may be chosen by the team.
Rubber or foam may be used between the pad and the test structure.
The centre of area of the pad must pass through the plane mentioned above and the mid- point of the height of the structure at the relevant section. After 30 seconds of application, there must be no failure of the structure or of any attachment between the structure and the fixture.
"
445,T,2020,18.6 Nose push off tests,"Test 2:
During the second test the survival cell must be resting on a flat plate and secured to it solidly but not in a way that could increase the strength of the attachments being tested.
A constant transversal horizontal load must then be applied to one side of the impact absorbing structure, using a pad 200mm long and 300mm high, at a point between 550mm and 750mm from the front wheel axis.
The constant transversal horizontal load shall be applied such that the reaction moment around a vertical axis, when calculated from a point on the front wheel axis, exceeds 35kNm.
All loads must be applied through a ball jointed junction at the centre of area of the pad. The stiffness of the pad may be chosen by the team.
Rubber or foam may be used between the pad and the test structure.
The centre of area of the pad must pass through the plane mentioned above and the mid- point of the height of the structure at the relevant section. After 30 seconds of application, there must be no failure of the structure or of any attachment between the structure and the survival cell.
"
446,T,2020,18.7 Side intrusion test,"
18.7.1 The test must be carried out in accordance with FIA Test Procedure 02/05, in the presence of an FIA technical delegate and by using measuring equipment which has been calibrated to the satisfaction of the FIA technical delegate. A copy of the test procedure may be found in the Appendix to the Technical Regulations.
"
447,T,2020,18.7 Side intrusion test,"18.7.2 The test panel must be 500mm x 500mm and will be tested by forcing a rigid truncated cone through the centre of the panel at a rate of 2mm (+/-1mm) per second until the displacement exceeds 150mm.
During the first 100mm of displacement the load must exceed 250kN and the energy absorption must exceed 6000J. There must be no systematic damage to the border or damage to the fixture before these requirements have been met.
"
448,T,2020,18.8 Rear impact structure push off test,"
During the test the gearbox and the structure must be solidly fixed to the ground but not in a way that could increase the strength of the attachments being tested.
A constant transversal horizontal load of 40kN must then be applied to one side of the impact absorbing structure, using a pad identical to the ones used in the lateral tests in Article 18.2.1, at a point 400mm behind the rear wheel axis.
The centre of area of the pad must pass through the plane mentioned above and the midpoint of the height of the structure at the relevant section. After 30 seconds of application, there must be no failure of the structure or of any attachment between the structure and the gearbox.
"
449,T,2020,18.9 Side impact structure push off tests,"
18.9.1 Each team must supply detailed calculations which clearly show that the mountings of the
upper and lower side impact structures are capable of withstanding :
a. Horizontal loads of 40kN and 60kN applied simultaneously to the upper and lower structures respectively in a rearward direction through ball-jointed pads, which may conform to the shape of the structures, measuring 100mm high x 100mm wide and whose centre of area lies 100mm inboard of the centre of the outermost longitudinal vertical cross-section of the impact structure.
b. Horizontal loads of 40kN and 60kN applied simultaneously to the upper and lower structures respectively in a forward direction through ball-jointed pads, which may conform to the shape of the structures, measuring 100mm high x 100mm wide and whose centre of area lies 100mm inboard of the centre of the outermost longitudinal vertical cross-section of the impact structure.
c. A vertical load of 35kN applied in an upward direction to the lower impact structure through a ball-jointed pad, which may conform to the shape of the structure, measuring 200mm long x 100mm wide whose centre of area lies 100mm inboard of the centre of the outermost longitudinal vertical cross section of the impact structure.
d. A vertical load of 27kN applied in a downward direction to the upper impact structure through a ball-jointed pad, which may conform to the shape of the structure, measuring 200mm long x 100mm wide whose centre of area lies 100mm inboard of the centre of the outermost longitudinal vertical cross section of the impact structure.
In all cases the calculations should show that there will be no structural failure of the parts. It should be assumed that ball-jointed pads are used, the joint lying at the centre of area of the pad.
"
450,T,2020,18.9 Side impact structure push off tests,"18.9.2 These tests may be carried out on any survival cell provided it has been successfully subjected to the tests described in Articles 17.1, 17.2 and 18.2-5. The tests may be performed on either side of the survival cell.
During the push off tests the survival cell must be resting on a flat plate and secured to it solidly but not in a way that could increase the strength of the attachments being tested.
Temporary spacers representing part sections of the panels described in Article 15.4.6 may be incorporated within the assembly of the impact structures to the survival cell. These spacers may not in any way increase the strength of the survival cell being tested.
Dummy test parts may be used in place of the impact structure provided the test part incorporates identical mounting details to those described in Article 15.5.2(c) and does not in any way increase the strength of the attachments being tested.
During the first test rearward horizontal loads of 40kN and 60kN must be applied simultaneously to the upper and lower structures respectively through ball joints or ball- jointed pads whose centre of area lies 100mm inboard of the centre of the outermost cross- section of the dummy impact structures.
During the second test an upward vertical load of 35kN must then be applied to the lower impact absorbing structure using a ball joint or a ball-jointed pad whose centre of area lies 100mm inboard of the centre of the outermost cross section of the dummy lower impact structure.
After five seconds of application there must be no failure of any structures or of any attachment between the structure and the survival cell.
"
451,T,2020,18.10 Side impact structure squeeze tests,"
This test may be carried out on any survival cell which has been subjected to the tests described in Articles 17.1, 17.2 and 18.2-5. The test may be performed on either side of the survival cell.
During the test, the survival cell may be supported in any way provided this does not increase the strength of the attachments being tested.
Temporary spacers representing part sections of the panels described in Article 15.4.6 may be incorporated within the assembly of the impact structures to the survival cell. These spacers cannot in any way increase the strength of the survival cell being tested.
Dummy test parts may be used in place of the impact structure provided the test parts incorporate identical mounting details to those described in Article 15.5.2(c) and do not in any way increase the strength of the attachments being tested.
Loads of 100kN and 150kN must be applied simultaneously to the dummy upper and lower structures respectively in a lateral direction using a hemispherical pad or ball joint, loading through the centre cross section, 292mm from the outermost longitudinal vertical cross- section of both impact structures.
After five seconds of application there must be no failure of the survival cell or the attachments between the structures and the survival cell.
Each team must supply detailed calculations which clearly show that the mountings of the upper and lower side impact structures satisfy the requirement of 15.5.2(c)(i).
"
452,T,2020,21.1 Presence of cameras and camera housings,"
21.1.1 All cars must be fitted with at least six cameras or camera housings at all times throughout the Event.
"
453,T,2020,21.1 Presence of cameras and camera housings,"21.1.2 All cars must be equipped with six positions in which cameras or camera housings can be fitted. Referring to Drawing 6, all cars must carry (i) a camera in positions 4, and 5 and (ii) a camera or camera housing in positions 1, 2 (both sides) and 3.
"
454,T,2020,21.1 Presence of cameras and camera housings,"21.1.3 Details concerning the technical specification of all cameras may be found in the Appendix to the Technical Regulations.
"
455,T,2020,21.1 Presence of cameras and camera housings,"21.1.4 Camera housings, when used, must be fitted in the same location as cameras, and satisfy all the relevant regulations. Details concerning the size and weight of all camera housings may be found in the Appendix to the Technical Regulations.
Any decision as to whether a camera or camera housing is fitted in those positions will be by agreement between the relevant Competitor and the Commercial Rights Holder.
"
456,T,2020,21.2 Location and fitting of camera equipment,"
21.2.1 Any camera fitted in positions 2, 3 or 4 shown in Drawing 6 must be mounted in order that its major axis does not subtend an angle greater than 1° to the reference plane, and its lateral axis is normal to the car centre plane.
"
457,T,2020,21.2 Location and fitting of camera equipment,"21.2.2 Any camera fitted in position 1 must be fitted above the survival cell, forward of the cockpit opening, rearwards of the forward attachment of the Secondary Roll Structure described in Article 15.2.3. and symmetrically with respect to the car centre plane, with the camera pointing towards the driver. The electronic conditioning unit for this camera must be positioned within the survival cell and in accordance with the Appendix to the Technical Regulations.
"
458,T,2020,21.2 Location and fitting of camera equipment,"21.2.3 When viewed from the side of the car, the entire camera in position 2 must lie within the area formed by two vertical lines 150mm and 450mm forward of the front wheel centre line, a horizontal line 325mm above the reference plane and a diagonal line from a point on A-A and 550mm above the reference plane to a point 50mm rearward of the forward-most point of the impact absorbing structure defined in Article 15.5.6 and 220mm above the reference plane. Furthermore, the entire camera in position 2 must be mounted more than 150mm from car centre plane.
Any camera fitted in the left hand position 2 shown in Drawing 6 must be mounted in order that its major axis where passing through the centre of the camera lens does not intersect any part of the car lying forward of the camera
Any part provided by the Competitor for the purpose of aligning the camera in position 2 correctly will be considered part of the camera provided it does not exceed 15mm in width and is being fitted for that sole purpose.
"
459,T,2020,21.2 Location and fitting of camera equipment,"21.2.4 The camera fitted in position 3 must be mounted in order that its forward-most point is situated between 140mm and 300mm rearward of the plane C-C and 870mm (+/-5mm) above the reference plane. The inner face of the camera unit should be between 120mm and 150mm from the car centre plane.
Any part provided by the Competitor for the purpose of aligning the camera in position 3 must be an extrusion of the camera unit profile. A radius of up to 10mm will be permitted where this component meets the bodywork or survival cell.
"
460,T,2020,21.2 Location and fitting of camera equipment,"21.2.5 The camera fitted in position 4 must be mounted in order that its forward-most point is no more than 80mm rearward of the plane C-C.
"
461,T,2020,21.2 Location and fitting of camera equipment,"21.2.6 The camera fitted in position 5 should be mounted parallel to the reference plane, symmetrically about the car centre plane and at least 400mm forward of the cockpit opening.
In order to not impinge on its 360deg image, any shrouding or cut-out should be no higher than shoulder X, as defined in the Appendix to the Technical Regulations
"
462,T,2020,21.3 Transponders,"
All cars must be fitted with two timing transponders supplied by the officially appointed timekeepers. These transponders must be fitted in strict accordance with the instructions detailed in the Appendix to the Technical Regulations. Teams must use their best endeavours to ensure that the transponders are in working order at all times.
"
463,T,2020,21.4 Installation,"
Competitors must be notified of any changes to the camera or transponder installation instructions before 30 June of the previous season.
"
464,T,2020,A 22 HOMOLOGATED COMPONENTS FOR 2020 AND 2021,"
22.1.1 In order to significantly reduce the design, R&D and components costs for 2020 and 2021, a number of components or assemblies will be homologated from a certain moment during the 2020 Championship, to be used for the rest of the 2020 Championship and for the 2021 Championship. Such components or assemblies will be known as “Homologated Components” (HC).
"
465,T,2020,A 22 HOMOLOGATED COMPONENTS FOR 2020 AND 2021,"22.1.2 The specification of HC during the 2020 Championship will be determined by their specification in one of two possible freeze dates:
a. The earliest date between the date of P1 of the first Competition of the 2020 Championship, or 1 September 2020. This date is denoted as “R1-2020” for the purposes of this Article.
b. 30 September 2020. This date is denoted as “mid-2020” for the purposes of this Article.
"
466,T,2020,A 22 HOMOLOGATED COMPONENTS FOR 2020 AND 2021,"22.1.3 From the defined freeze date, the specification of HC may not change for the remainder of the 2020 Championship, save for the following exceptions:
a. Minimal changes for safety, reliability or cost reasons.
b. Changes for driver comfort, or for the installation of a new driver. For the avoidance of doubt, changes which are intended to improve the functionality of the driver will not be accepted (e.g. new switch layout to increase the number of available options).
c. Changes of supplier, if the existing HC supplier is unable to continue the supply of a component or sub-assembly. In such cases, the specification of the new component or sub-assembly must be as close as possible to that of the component or sub- assembly it replaces.
d. Changes due to regulation changes, legality fixes or the installation of FIA-mandated components.
e. Minimal setup options of parts of the HC. Such options may include, but are not limited to washers, spacers, spring stiffness, brackets, etc. In any case the FIA must be satisfied that these setup options do not constitute a fundamentally new design or specification of the HC.
f. Minimal modifications that can be applied onto a finished HC of the original design specification. Such modifications may include, but are not limited to, minor local machining, the drilling of a hole, or minor local reinforcement, which in the opinion of the FIA do not have a significant cost or functionality implication.
In such cases, the modified HC must have no performance or weight improvement in comparison to the component or assembly it replaces.
In all cases, the Competitor must seek the approval of the FIA with full details of the planned modification. The FIA must be fully satisfied that the reasons of the suggested modification are the ones claimed by the Competitor, and that such modifications are consistent with the intent of this Article, before granting their permission for the suggested modifications. In any case, feedback by the FIA will be given within 7 days from receiving the request from the team.
"
467,T,2020,A 22 HOMOLOGATED COMPONENTS FOR 2020 AND 2021,"22.1.4 Notwithstanding the objectives and provisions of this Article 22.1, Competitors may use up to a total of two (2) tokens for the modification of certain homologated components after the specified freeze date.
In order to use this provision, the Competitor must observe the following timeframe in relation to notifying the FIA:
- D1: notify the FIA of the intent to modify an HC, with an estimate on the parts it affects and a brief description of the reasons
- D2: provide the FIA with a full specification of the intended changes of the HC and any affected components
- D3: provide the FIA with a detailed scheme of the intended changes
For all three deadlines, the FIA will undertake to respond to the Competitor within a week in relation to the proposed modification.
The following table shows the deadlines of these three dates in accordance to the HC that is getting modified:
The following further provisions apply in relation to HCs modified using the token system defined in this Article:
a. Minor consequential changes to adjacent components will be accepted with the approval of the FIA.
b. Following a declaration within the set time scales, should the Competitor wish to abandon the related project, it will not be possible to re-use the tokens for other purposes.
c. In the case an HC component has been revised either through the use of tokens, or before its homologation date but does not meet the Competitors expectations, it will be permitted to revert back to the original specification of this HC component within five Competitions from its first introduction. Any tokens used may not be re-used for other purposes, and the new specification must be discarded.
"
468,T,2020,A 22 HOMOLOGATED COMPONENTS FOR 2020 AND 2021,"22.1.5 In the event a Customer Competitor buys a non-Listed Component (as defined by Appendix 6 of the 2020 Sporting Regulations) from a Supplying Competitor, any tokens used by the Supplying Competitor for modifications to that Component will also apply to the Customer Competitor, should the Customer Competitor decide to use the updated component. In any case, the Supplying Competitor should use their best endeavours to ensure that such an update (and use of tokens) is not mandatory for the Customer Competitor.
"
469,T,2020,A 22 HOMOLOGATED COMPONENTS FOR 2020 AND 2021,"22.1.6 The FIA will communicate to the Competitors the exact procedure through which it will verify compliance with the provisions of Article 22.1 for all components designated as HCs.
"
470,T,2020,22.2 List of Homologated Components for 2020,"
A complete list of the parts’ homologation status, freeze date and tokens, can be found in the table below.
Components which are part of an assembly will assume the classification status of that assembly unless otherwise specified.
In the case where a component’s homologation requirements are covered by another Article or Appendix of the Technical or Sporting Regulations, those will still apply, regardless of the presence or not of this component in the list below. Should there be any contradiction or any
issues related to the perimeter of the homologated component the Competitor should contact the FIA for guidance.
"
0,T,2021,1 Definitions,"1.1 Formula One Car
An automobile designed solely for speed races on circuits or closed courses.
"
1,T,2021,1 Definitions,"1.2 Automobile
A land vehicle running on at least four non-aligned complete wheels, of which at least two are used for steering and at least two for propulsion.
"
2,T,2021,1 Definitions,"1.3 Land vehicle
A locomotive device propelled by its own means, moving by constantly taking real support on the earth's surface, of which the propulsion and steering are under the control of a driver aboard the vehicle.
"
3,T,2021,1 Definitions,"1.4 Bodywork
All entirely sprung parts of the car in contact with the external air stream, except cameras, camera housings, rear view mirrors as defined in Article 14.3, ERS status lights, the secondary roll structure and associated fixings and fairings and the parts definitely associated with the mechanical functioning of the engine, transmission and running gear. Airboxes, radiators and engine exhausts are considered to be part of the bodywork.
"
4,T,2021,1 Definitions,"1.5 Wheel
Flange and rim.
"
5,T,2021,1 Definitions,"1.6 Complete wheel
Wheel and inflated tyre. The complete wheel is considered part of the suspension system.
"
6,T,2021,1 Definitions,"1.7 Automobile Make
In the case of Formula racing cars, an automobile make is a complete car. When the car manufacturer fits an engine which it does not manufacture, the car shall be considered a hybrid and the name of the engine manufacturer shall be associated with that of the car manufacturer. The name of the car manufacturer must always precede that of the engine manufacturer. Should a hybrid car win a Championship Title, Cup or Trophy, this will be awarded to the manufacturer of the car.
"
7,T,2021,1 Definitions,"1.8 Event
Any event entered into the FIA F1 Championship Calendar for any year commencing 24 hours before P1 is scheduled to take place and including all practice and the race itself and ending at the later of the time for the lodging of a protest under the terms of the Sporting Code and the time when a technical or sporting verification has been carried out under the terms of that Code, whichever is the later.
"
8,T,2021,1 Definitions,"1.9 Weight
Is the weight of the car with the driver, wearing his complete racing apparel, at all times during the Event.
"
9,T,2021,1 Definitions,"1.10 Engine cubic capacity
The volume swept in the cylinders of the engine by the movement of the pistons. This volume shall be expressed in cubic centimetres. In calculating engine cubic capacity, the number Pi shall be 3.1416.
"
10,T,2021,1 Definitions,"1.11 Pressure charging
Increasing the weight of the charge of the fuel/air mixture in the combustion chamber (over the weight induced by normal atmospheric pressure, ram effect and dynamic effects in the intake and/or exhaust system) by any means whatsoever. The injection of fuel under pressure is not considered to be pressure charging.
"
11,T,2021,1 Definitions,"1.12 Cockpit
The volume which accommodates the driver.
"
12,T,2021,1 Definitions,"1.13 Sprung suspension
The means whereby all complete wheels are suspended from the unit comprising the survival cell/power unit/gearbox by a spring medium.
"
13,T,2021,1 Definitions,"1.14 Survival cell
The continuous closed structure containing the fuel tank, the cockpit and the parts of the ES listed in Article 5.12.7.
"
14,T,2021,1 Definitions,"1.15 Camera
Television cameras the dimensions of which are defined in Drawing 6.
"
15,T,2021,1 Definitions,"1.16 Camera housing
A device which is identical in shape and weight to a camera and which is supplied by the relevant competitor for fitting to his car in lieu of a camera.
"
16,T,2021,1 Definitions,"1.17 Cockpit padding
Non-structural parts placed within the cockpit for the sole purpose of improving driver comfort and safety. All such material must be quickly removable without the use of tools.
"
17,T,2021,1 Definitions,"1.18 Brake caliper
All parts of the braking system outside the survival cell, other than brake discs, brake pads, caliper pistons, components directly associated with the system referred to in Article 11.9, brake hoses and fittings, which are stressed when subjected to the braking pressure. Bolts or studs which are used for attachment are not considered to be part of the braking system.
"
18,T,2021,1 Definitions,"1.19 Electronically controlled
Any command system or process that utilises semi-conductor or thermionic technology.
"
19,T,2021,1 Definitions,"1.20 Open and closed sections
A section will be considered closed if it is fully complete within the dimensioned boundary to which it is referenced, if it is not it will be considered open.
"
20,T,2021,1 Definitions,"1.21 Power train
The power unit and associated torque transmission systems, up to but not including the drive shafts.
"
21,T,2021,1 Definitions,"1.22 Power unit
The internal combustion engine, complete with its ancillaries, any energy recovery system and all actuation systems and PU-Control Electronics necessary to make them function at all times.
"
22,T,2021,1 Definitions,"1.23 Engine
The internal combustion engine including ancillaries and actuator systems necessary for its proper function.
"
23,T,2021,1 Definitions,"1.24 Energy Recovery System (ERS)
A system that is designed to recover energy from the car, store that energy and make it available to propel the car and, optionally, to drive any ancillaries and actuation systems necessary for its proper function.
"
24,T,2021,1 Definitions,"1.25 Motor Generator Unit - Kinetic (MGU-K)
The Kinetic Motor Generator Unit is the electrical machine mechanically linked to the drive train as part of the ERS.
"
25,T,2021,1 Definitions,"1.26 Motor Generator Unit - Heat (MGU-H)
The Heat Motor Generator Unit is the electrical machine linked to the exhaust turbine of a pressure charging system as part of the ERS.
"
26,T,2021,1 Definitions,"1.27 Energy Store (ES)
The part of ERS that stores energy, including its safety control electronics and a minimal housing.
"
27,T,2021,1 Definitions,"1.28 Compressor inlet
A component containing a duct of closed cross section through which all air destined for combustion enters any compressor; the duct must extend upstream of any part of any variable geometry device permitted by Article 5.9.
"
28,T,2021,1 Definitions,"1.29 Compressor outlet
One or more components each of them containing a duct of closed cross section through which all air destined for combustion exits a compressor.
"
29,T,2021,1 Definitions,"1.30 Combustion chamber
An enclosed space in the engine cylinder controlled by the opening and closing of the poppet valves in which combustion takes place.
"
30,T,2021,1 Definitions,"1.31 Fuel injector
Any device or component that delivers fuel into an oxidiser.
"
31,T,2021,1 Definitions,"1.32 Auxiliary Oil Tank (AOT)
An Auxiliary Oil Tank (AOT) is a singular vessel connected to the engine whose sole function is to hold engine oil for the replenishment of the engine lubrication system.
"
32,T,2021,1 Definitions,"1.33 Engine exhaust system
Assembly of parts conveying the engine exhaust gases from the engine exhaust flange up to but not including the turbine and/or wastegate. It does not include the turbine or wastegate exit tail-pipe(s). A set comprises left and right assemblies.
"
33,T,2021,1 Definitions,"1.34 Turbocharger (TC)
The assembly of a compressor used for pressure charging of the engine, a turbine connected to the engine exhaust system used to drive the compressor, the drive system between the compressor and the turbine and their respective housings and bearings.
"
34,T,2021,1 Definitions,"1.35 In-cylinder pressure sensor
A sensor whose function is to measure the pressure in the combustion chamber.
"
35,T,2021,1 Definitions,"1.36 High pressure Fuel pump
A mechanical device whose sole function is to pressurise the fuel to the pressure required for the high-pressure injection. It may be electronically controlled.
"
36,T,2021,1 Definitions,"1.37 Fuel Flow meter
A sensor whose function is to measure the flow of the fuel passing through it.
"
37,T,2021,1 Definitions,"1.38 Ignition Coil
Assembly including an induction coil that supplies the high voltage to the spark plug.
"
38,T,2021,1 Definitions,"1.39 Ancillaries
A component whose function is to support the primary activities of a main system to allow it to operate.
"
39,T,2021,1 Definitions,"1.40 Engine Plenum
A pressurised vessel upstream of the combustion chamber containing air destined for combustion. This vessel (or vessels) may be comprised of several components. Pipes, as generally understood, conveying air from the compressor to the engine are not part of the engine plenum.
"
40,T,2021,1 Definitions,"1.41 ES cells
The elementary part of the ES that produces and stores electricity through electro-chemical reactions.
"
41,T,2021,1 Definitions,"1.42 DC-DC Converter
An electronic circuit or electromechanical device, only capable of consuming energy, that converts a source of direct current (DC) from one voltage level to another for use by the electrical and electronic components of the car and power unit.
"
42,T,2021,1 Definitions,"1.43 Power Unit Control Electronics (PU-CE)
Any component used to control Power Unit sub-systems and containing programmable
semiconductors or high power switching devices.
It includes, but is not limited to, MGU-K control unit, MGU-H control unit, injector control unit, ignition control unit, DC-DC.
It excludes any FIA Standard ECU, FIA sensors and ES safety control electronics.
"
43,T,2021,1 Definitions,"1.44 Valve Stem
The valve stem is the part of the component that slides within the valve guide during operation."
44,T,2021,2 GENERAL PRINCIPLES,"
2.1 Role of the FIA
The following technical regulations for Formula One cars are issued by the FIA.
"
45,T,2021,2 GENERAL PRINCIPLES,"2.2 Applicable regulations and amendments
The regulations applicable to the Championship are the International Sporting Code (the “Code”), the Formula One Technical Regulations (the “Technical Regulations”), the Formula One Sporting Regulations (the “Sporting Regulations”), and the Formula One Financial Regulations (the “Financial Regulations”), together referred to as the “Regulations”.
These Technical Regulations apply to the whole calendar year referred to in the title, and to the Championship taking place within that calendar year (“the Championship”). Any changes made by the FIA for safety reasons may come into effect without notice or delay.
"
46,T,2021,2 GENERAL PRINCIPLES,"2.3 Dangerous construction
The stewards may exclude a vehicle whose construction is deemed to be dangerous.
"
47,T,2021,2 GENERAL PRINCIPLES,"2.4 Compliance with the regulations
Automobiles must comply with these regulations in their entirety at all times during an Event.
Should a competitor introduce a new design or system or feel that any aspect of these regulations is unclear, clarification may be sought from the FIA Formula One Technical Department. If clarification relates to any new design or system, correspondence must include:
a. A full description of the design or system.
b. Drawings or schematics where appropriate.
c. The competitor's opinion concerning the immediate implications on other parts of the car of any proposed new design.
d. The competitor's opinion concerning any possible long term consequences or new developments which may come from using any such new designs or systems.
e. The precise way or ways in which the competitor feels the new design or system will enhance the performance of the car.
"
48,T,2021,2 GENERAL PRINCIPLES,"2.5 New systems or technologies
Any new system, procedure or technology not specifically covered by these regulations, but which is deemed permissible by the FIA Formula One Technical Department, will only be admitted until the end of the Championship during which it is introduced. Following this the Formula One Commission will be asked to review the technology concerned and, if they feel it adds no value to Formula One in general, it will be specifically prohibited.
Any team whose technology is prohibited in this way will then be required to publish full technical details of the relevant system or procedure.
"
49,T,2021,2 GENERAL PRINCIPLES,"2.6 Measurements
All measurements must be made while the car is stationary on a flat horizontal surface.
"
50,T,2021,2 GENERAL PRINCIPLES,"2.7 Duty of Competitor
It is the duty of each competitor to satisfy the FIA technical delegate and the stewards that his automobile complies with these regulations in their entirety at all times during an Event.
The design of the car, its components and systems shall, with the exception of safety features, demonstrate their compliance with these regulations by means of physical inspection of hardware or materials. No mechanical design may rely upon software inspection as a means of ensuring its compliance.
Due to their nature, the compliance of electronic systems may be assessed by means of inspection of hardware, software and data.
CAD models may be requested by the FIA in order to check compliance with the Regulations. Such models should be supplied in a format and by a method specified by the FIA. In such cases, scanning technology will be used by the FIA to check that the physical car is the same as the inspected CAD models.
Each competitor must ensure that all relevant personnel (whether employee, consultant, contractor, secondee or any other type of permanent or temporary personnel) associated with its participation in the Championship are appropriately informed with respect to the ways in which their areas of responsibility may impact the competitor’s compliance with the Regulations.
Each competitor must ensure that the FIA ethics and compliance hotline with respect to the Regulations is clearly communicated to all these individuals."
51,T,2021,"3 BODYWORK AND DIMENSIONS: Definitins, Height and Front Wings","
3.1 Definitions
3.1.1 Wheel centre line
The centre line of any wheel shall be deemed to be half way between two straight edges, perpendicular to the surface on which the car is standing, placed against opposite sides of the complete wheel at the centre of the tyre tread.
3.1.2 Height measurements
All height measurements will be taken normal to and from the reference plane defined in Article 3.7.1.
3.1.3 Distances
All measurements relative to wheel centre lines, car centre plane and survival cell planes (referring to Drawing 5) will be taken parallel to the reference plane defined in Article 3.7.1.
"
52,T,2021,"3 BODYWORK AND DIMENSIONS: Definitins, Height and Front Wings","3.2 Overall dimensions
3.2.1 Height
No part of the bodywork may be more than 950mm above the reference plane.
3.2.2 Width
The overall width of the car, excluding tyres, must not exceed 2000mm with the steered wheels in the straight ahead position.
Bodywork width between the front and the rear wheel centre lines must not exceed 1600mm.
3.2.3 Overhangs
No part of the car may be more than 810mm behind the rear wheel centre line or more than 1225mm in front of the front wheel centre line.
"
